token,has.vowels,length,has.special,just.letters,all.upper,roman,english.word,long.char.seq,starts.with.two,pos,prev.pos,prev.pos2,next.pos,next.pos2,prev.dep,prev.dep2,next.dep,next.dep2,label
List,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,ADP,NOUN,compound,,case,compound,0
list,True,4,False,True,False,False,True,False,False,NOUN,VERB,VERB,ADP,DET,amod,root,case,det,0
list,True,4,False,True,False,False,True,False,False,NOUN,ADJ,ADP,,,amod,case,,,0
list,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,DET,det,root,case,det,0
list,True,4,False,True,False,False,True,False,False,NOUN,ADJ,ADV,,,amod,advmod,,,0
List,True,4,False,True,False,False,True,False,False,NOUN,VERB,VERB,,,amod,conj,,,0
List,True,4,False,True,False,False,True,False,False,NOUN,ADJ,DET,,,amod,det,,,0
List,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
list,True,4,False,True,False,False,True,False,False,NOUN,VERB,ADP,,,amod,case,,,0
list,True,4,False,True,False,False,True,False,False,NOUN,DET,ADP,,,det,case,,,0
list,True,4,False,True,False,False,True,False,False,NOUN,NOUN,DET,,,compound,det,,,0
Liste,True,5,False,True,False,False,False,False,False,PROPN,VERB,,,,root,,,,0
lists,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,obj,,,0
live,True,4,False,True,False,False,True,False,False,ADJ,VERB,,NOUN,ADP,root,,obj,case,0
liver,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,NOUN,,cc,compound,obj,,0
LMI,True,3,False,True,True,False,False,False,False,NOUN,VERB,,VERB,,root,,xcomp,,1
LMI,True,3,False,True,True,False,False,False,False,NOUN,VERB,,NOUN,,root,,obj,,1
LMI,True,3,False,True,True,False,False,False,False,PROPN,SCONJ,VERB,AUX,VERB,mark,root,aux:pass,advcl,1
LO,True,2,False,True,True,False,True,False,False,INTJ,,,,,,,,,1
LO,True,2,False,True,True,False,True,False,False,NOUN,,,VERB,,,,root,,1
LO,True,2,False,True,True,False,True,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
LO,True,2,False,True,True,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,1
load,True,4,False,True,False,False,True,False,False,NOUN,PUNCT,ADP,NOUN,ADP,punct,case,root,case,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,PUNCT,,,compound,punct,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
load,True,4,False,True,False,False,True,False,False,VERB,,,ADV,ADP,,,advmod,case,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,compound,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
load,True,4,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,PROPN,NOUN,,,compound,root,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,VERB,NOUN,,,amod,compound,0
Load,True,4,False,True,False,False,True,False,False,NOUN,,,VERB,NOUN,,,amod,root,0
load,True,4,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,VERB,NOUN,cc,nmod,case,compound,0
load,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,VERB,,,compound,amod,0
loads,True,5,False,True,False,False,True,False,False,NOUN,VERB,CCONJ,ADP,NOUN,conj,cc,case,obl,0
loads,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,ADP,NOUN,case,obj,case,nmod,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADJ,ADJ,,,amod,amod,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,,compound:prt,root,obj,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,ADJ,det,root,obj,xcomp,0
loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,obl,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,NOUN,compound,root,compound,obj,0
Loan,True,4,False,True,False,False,True,False,False,PROPN,,,PROPN,,,,root,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,,compound,compound,root,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,PUNCT,,,compound,punct,0
loan,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,SYM,NUM,root,,obj,nummod,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,PUNCT,NUM,root,,punct,obl:tmod,0
loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,ADP,compound,,root,case,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,ADP,,,det,case,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,PROPN,root,,compound,compound,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,ADP,NOUN,compound,,case,nmod,0
loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADJ,VERB,,,amod,root,,,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,PUNCT,NUM,punct,obj,punct,nummod,0
loan,True,4,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,PUNCT,NUM,punct,root,punct,nummod,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,PUNCT,compound:prt,root,obj,punct,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,ADJ,NOUN,det,root,amod,obj,0
loan,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,,,AUX,VERB,,,aux:pass,root,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,ADP,NUM,,,case,nmod,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,VERB,ADP,,,acl,case,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,VERB,,,,root,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,CCONJ,case,root,obl,cc,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,,,VERB,CCONJ,,,acl,cc,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,,,det,root,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,,det,root,obj,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,,,det,advcl,,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADP,NOUN,NOUN,,case,obj,nmod,,0
loan,True,4,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,ADP,case,root,obl,case,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,SCONJ,AUX,PUNCT,advcl,mark,cop,punct,0
loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,CCONJ,PUNCT,NUM,amod,cc,punct,appos,0
loan,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,CCONJ,det,root,obj,cc,0
Loan,True,4,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
Loans,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,0
loans,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,ADP,NUM,punct,nmod,case,nmod,0
loans,True,5,False,True,False,False,True,False,False,NOUN,ADJ,VERB,,,amod,root,,,0
loans,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
LOB,True,3,False,True,True,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,1
Local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NOUN,,,root,appos,0
local,True,5,False,True,False,False,True,False,False,ADJ,VERB,,NOUN,NOUN,root,,compound,obj,0
local,True,5,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,,case,obj,nmod,,0
local,True,5,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,,case,obj,obl,,0
local,True,5,False,True,False,False,True,False,False,ADJ,ADP,NOUN,PROPN,,case,obj,obl,,0
Local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NOUN,,,compound,compound,0
Local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NOUN,,,compound,root,0
local,True,5,False,True,False,False,True,False,False,ADJ,DET,ADP,NOUN,NOUN,det,case,compound,nmod,0
local,True,5,False,True,False,False,True,False,False,ADJ,DET,ADP,NOUN,VERB,det,case,nmod,acl,0
Local,True,5,False,True,False,False,True,False,False,ADJ,,,ADJ,NOUN,,,amod,root,0
Local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,,,,root,,0
local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,,,,root,,0
local,True,5,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,CCONJ,case,obj,obl,cc,0
local,True,5,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,CCONJ,case,conj,nmod,cc,0
Local,True,5,False,True,False,False,True,False,False,ADJ,PROPN,CCONJ,NOUN,,conj,cc,root,,0
local,True,5,False,True,False,False,True,False,False,ADJ,PROPN,,NOUN,NUM,compound,,root,dep,0
Local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NUM,,,root,dep,0
local,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NOUN,,,compound,root,0
local,True,5,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,,case,root,nmod,,0
local,True,5,False,True,False,False,True,False,False,ADJ,DET,ADP,NOUN,,det,case,nmod,,0
Local,True,5,False,True,False,False,True,False,False,ADJ,ADP,VERB,PROPN,,case,root,obl,,0
local,True,5,False,True,False,False,True,False,False,ADJ,PROPN,CCONJ,NOUN,,conj,cc,root,,0
Lock,True,4,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,compound:prt,det,0
Lock,True,4,False,True,False,False,True,False,False,VERB,,,ADP,ADP,,,compound:prt,case,0
Lock,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound:prt,obj,0
lock,True,4,False,True,False,False,True,False,False,NOUN,ADP,PUNCT,,,compound:prt,punct,,,0
Lock,True,4,False,True,False,False,True,False,False,VERB,,,PUNCT,,,,punct,,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,,,PROPN,,,,root,,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,,,NOUN,ADP,,,root,case,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,,,NOUN,NOUN,,,compound,compound,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,,,ADP,PROPN,,,case,compound,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,,,NOUN,NOUN,,,compound,root,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,ADP,VERB,,,case,root,,,0
Lodge,True,5,False,True,False,False,True,False,False,PROPN,,,ADJ,NOUN,,,amod,root,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,ADP,,,compound:prt,case,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,obl,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,ADP,,,case,case,0
log,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,compound,0
log,True,3,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,compound,0
log,True,3,False,True,False,False,True,False,False,VERB,,,,,,,,,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,compound,0
log,True,3,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,obl,0
log,True,3,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,ADP,NOUN,compound,amod,case,compound,0
log,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADP,NOUN,compound,root,case,compound,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,compound:prt,det,0
log,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,CCONJ,VERB,compound,root,cc,conj,0
log,True,3,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
Log,True,3,False,True,False,False,True,False,False,VERB,,,ADP,,,,compound:prt,,0
Log,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
log,True,3,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
log,True,3,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,appos,,,0
Log,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
log,True,3,False,True,False,False,True,False,False,VERB,,,NOUN,VERB,,,obj,xcomp,0
Log,True,3,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
Login,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
login,True,5,False,True,False,False,True,False,False,VERB,NOUN,,ADP,ADP,nsubj,,compound:prt,case,0
Login,True,5,False,True,False,False,True,False,False,VERB,,,ADP,PRON,,,case,nmod:poss,0
Login,True,5,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,compound,0
login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
login,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
login,True,5,False,True,False,False,True,False,False,VERB,,,,,,,,,0
login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,PUNCT,NOUN,compound,,cc,conj,0
login,True,5,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,obl,0
Login,True,5,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
login,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
login,True,5,False,True,False,False,True,False,False,VERB,PUNCT,NOUN,NOUN,PUNCT,punct,nmod,obj,punct,0
login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,CCONJ,NOUN,compound,root,cc,conj,0
login,True,5,False,True,False,False,True,False,False,NOUN,VERB,,CCONJ,NOUN,root,,cc,conj,0
Login,True,5,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,obl,0
Login,True,5,False,True,False,False,True,False,False,VERB,,,,,,,,,0
Login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
login,True,5,False,True,False,False,True,False,False,NOUN,VERB,PUNCT,,,root,punct,,,0
login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
login,True,5,False,True,False,False,True,False,False,VERB,PART,VERB,,,mark,root,,,0
login,True,5,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
login,True,5,False,True,False,False,True,False,False,NOUN,VERB,,,,amod,,,,0
login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,amod,,,0
Login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
Login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,PUNCT,NOUN,compound,,cc,conj,0
Login,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,ADP,compound,,root,case,0
Login,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,,cc,root,conj,,0
Login,True,5,False,True,False,False,True,False,False,VERB,,,PART,VERB,,,mark,advcl,0
logo,True,4,False,True,False,False,True,False,False,NOUN,ADJ,VERB,,,amod,advcl,,,0
Logo,True,4,False,True,False,False,True,False,False,NOUN,VERB,,PUNCT,NUM,root,,punct,appos,0
Logon,True,5,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
Logon,True,5,False,True,False,False,True,False,False,NOUN,,,ADP,PUNCT,,,case,punct,0
logs,True,4,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,ADP,PROPN,compound,compound,case,nmod,0
Logs,True,4,False,True,False,False,True,False,False,NOUN,,,ADP,,,,nmod,,0
long,True,4,False,True,False,False,True,False,False,ADJ,VERB,PART,NOUN,NOUN,advcl,mark,compound,obj,0
LOng,True,4,False,True,False,False,True,False,False,ADJ,VERB,PART,PROPN,NOUN,advcl,mark,compound,obj,0
long,True,4,False,True,False,False,True,False,False,ADV,SCONJ,VERB,DET,NOUN,mark,root,det,nsubj,0
long,True,4,False,True,False,False,True,False,False,ADJ,DET,VERB,PUNCT,NOUN,det,root,punct,compound,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound:prt,compound,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,PRON,ADP,,,obj,compound:prt,0
look,True,4,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,DET,det,root,case,det,0
look,True,4,False,True,False,False,True,False,False,VERB,PUNCT,NOUN,ADP,NOUN,punct,root,case,obl,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,compound,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,ADP,,,compound:prt,case,0
look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound:prt,obj,0
look,True,4,False,True,False,False,True,False,False,NOUN,ADJ,DET,ADP,DET,amod,det,case,det,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound,obj,0
look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,compound,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,compound,obj,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound:prt,obj,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,ADJ,,,case,amod,0
look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,ADJ,,,case,amod,0
look,True,4,False,True,False,False,True,False,False,VERB,ADJ,,ADP,DET,advmod,,case,det,0
look,True,4,False,True,False,False,True,False,False,VERB,NOUN,NOUN,ADP,ADV,nsubj,compound,case,advmod,0
look,True,4,False,True,False,False,True,False,False,VERB,CCONJ,NOUN,ADP,NOUN,cc,obj,case,obl,0
look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,obl,0
look,True,4,False,True,False,False,True,False,False,VERB,CCONJ,NOUN,ADP,ADJ,cc,obj,case,amod,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,obl,0
look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,PUNCT,ADP,,,punct,compound:prt,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
look,True,4,False,True,False,False,True,False,False,VERB,PART,NOUN,ADP,NOUN,mark,obj,case,obl,0
Look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,compound,0
look,True,4,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,compound:prt,det,0
loss,True,4,False,True,False,False,True,False,False,NOUN,PROPN,,NOUN,NOUN,compound,,compound,root,0
loss,True,4,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
loss,True,4,False,True,False,False,True,False,False,NOUN,NOUN,PRON,NOUN,PUNCT,compound,nmod:poss,compound,punct,0
loss,True,4,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
lots,True,4,False,True,False,False,True,False,False,NOUN,VERB,PRON,ADP,NOUN,acl:relcl,nsubj,case,nmod,0
lots,True,4,False,True,False,False,True,False,False,NOUN,VERB,ADP,,,amod,case,,,0
low,True,3,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,,case,obj,nmod,,0
low,True,3,False,True,False,False,True,False,False,ADJ,ADP,VERB,NOUN,,case,root,obl,,0
Low,True,3,False,True,False,False,True,False,False,ADJ,,,NOUN,,,,root,,0
low,True,3,False,True,False,False,True,False,False,ADJ,ADP,NOUN,NOUN,NOUN,case,root,compound,nmod,0
low,True,3,False,True,False,False,True,False,False,ADJ,AUX,NOUN,,,cop,nsubj,,,0
lower,True,5,False,True,False,False,True,False,False,ADJ,VERB,,NOUN,,root,,obj,,0
Lower,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,,,,root,,0
luck,True,4,False,True,False,False,True,False,False,NOUN,ADJ,,ADJ,NOUN,amod,,amod,nmod:tmod,0
Lunch,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
Lux,True,3,False,True,False,False,True,False,False,PROPN,ADP,NOUN,NOUN,,case,obj,obl,,0
LUX,True,3,False,True,True,False,True,False,False,PROPN,ADP,NOUN,PROPN,,case,obj,obl,,1
lvl,False,3,False,True,False,False,False,False,False,NOUN,ADP,NOUN,NUM,CCONJ,case,obj,nummod,cc,0
